financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_3,pure_rl,fl_rl,8700455.829542547,5000000.0,8700455.82954244,3700455.8295424394,0.0,0.0,20.0,0.0,2029,2029,90,0.04435682602267127,69901854.26373741,270703.21319193963,0.0038726184883534744,0.05414064263838793,0,4270,758243,high_default,5000000.0
Fin_rl_1,pure_rl,rl,15673164.541980313,10000000.0,15673164.541972622,5673164.541972622,0.0,0.0,21.0,0.0,4149,4149,0,0.0,145697802.81765473,0.0,0.0,0.0,0,4258,758243,none_default,10000000.0
Fin_rl_2,pure_rl,rl,12980250.65708793,10000000.0,12980250.657078534,2980250.6570785344,0.0,0.0,11.0,0.0,2383,2383,0,0.0,84249333.5065697,0.0,0.0,0.0,0,4258,758243,none_default,10000000.0
Fin_rl_3,pure_rl,rl,15261225.104904914,10000000.0,15261225.104906052,5261225.104906052,0.0,0.0,7.0,0.0,3801,3801,0,0.0,132067044.05513406,0.0,0.0,0.0,0,4258,758243,none_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,15388584.22930802,10000000.0,15388584.229316097,5388584.229316097,0.0,0.0,18.0,0.0,3530,3530,0,0.0,124218923.1799173,0.0,0.0,0.0,0,4249,758243,none_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,15703535.47534294,10000000.0,15703535.475340217,5703535.475340217,0.0,0.0,15.0,0.0,3968,3968,0,0.0,139277136.7950854,0.0,0.0,0.0,0,4249,758243,none_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,14157042.373604339,10000000.0,14157042.373606808,4157042.3736068085,0.0,0.0,17.0,0.0,2810,2810,0,0.0,98083058.69361506,0.0,0.0,0.0,0,4249,758243,none_default,10000000.0
Fin_rl_1,pure_rl,rl,15592123.010841088,10000000.0,15592123.010833878,5592123.010833878,0.0,0.0,16.0,0.0,3334,3334,123,0.03689262147570486,115655590.21908775,262304.07426539774,0.0022679757525642472,0.026230407426539773,0,4272,758243,low_default,10000000.0
Fin_rl_2,pure_rl,rl,13896850.128327353,10000000.0,13896850.128327217,3896850.128327217,0.0,0.0,21.0,0.0,2435,2435,261,0.10718685831622177,85561031.13767964,536593.1259646148,0.006271466330287226,0.05365931259646148,0,4272,758243,low_default,10000000.0
Fin_rl_3,pure_rl,rl,13738040.336920684,10000000.0,13738040.336925749,3738040.3369257487,0.0,0.0,14.0,0.0,1955,1955,22,0.011253196930946292,68549179.23902611,42876.69190711448,0.0006254880420611093,0.004287669190711448,0,4272,758243,low_default,10000000.0
